-0.017,-0.016568,-0.018295,-0.018187,-0.019118,-0.017512
-0.017027,-0.016473,-0.018295,-0.018187,-0.019118,-0.017499
-0.01704,-0.016365,-0.018281,-0.0182,-0.019118,-0.017458
-0.017067,-0.016271,-0.018254,-0.01816,-0.019064,-0.017431
-0.017107,-0.016163,-0.018241,-0.018187,-0.019077,-0.017404
-0.017188,-0.016109,-0.018268,-0.01816,-0.019131,-0.017364
-0.017229,-0.016096,-0.018308,-0.018133,-0.019226,-0.017323
-0.017215,-0.016109,-0.018362,-0.018119,-0.01932,-0.017283
-0.017175,-0.016177,-0.018376,-0.018092,-0.019401,-0.017256
-0.017094,-0.016231,-0.018349,-0.018065,-0.019442,-0.017256
-0.017013,-0.016284,-0.018308,-0.018052,-0.019469,-0.017256
-0.016932,-0.016298,-0.018295,-0.018052,-0.019536,-0.017256
-0.016865,-0.016311,-0.018322,-0.018092,-0.019536,-0.017256
-0.016784,-0.016311,-0.018376,-0.018214,-0.019603,-0.017242
-0.016757,-0.016325,-0.018416,-0.018281,-0.019711,-0.017229
-0.016716,-0.016325,-0.01843,-0.018403,-0.019806,-0.017202
-0.016716,-0.016325,-0.018416,-0.018497,-0.0199,-0.017161
-0.016811,-0.016298,-0.018389,-0.018538,-0.019995,-0.017094
-0.016905,-0.016231,-0.018389,-0.018538,-0.019995,-0.01704
-0.017,-0.016204,-0.018403,-0.018524,-0.019954,-0.017027
-0.017094,-0.016204,-0.018443,-0.01847,-0.0199,-0.017053
-0.017148,-0.016244,-0.018484,-0.018389,-0.01986,-0.01708
-0.017148,-0.016298,-0.018497,-0.018322,-0.019887,-0.017107
-0.017148,-0.016352,-0.01847,-0.018241,-0.019846,-0.017121
-0.01708,-0.016406,-0.018403,-0.018146,-0.019684,-0.017121
-0.017027,-0.016446,-0.018322,-0.018052,-0.019522,-0.017134
-0.016959,-0.016446,-0.018268,-0.01789,-0.019347,-0.017148
-0.016838,-0.016419,-0.018241,-0.017742,-0.019172,-0.017202
-0.016716,-0.016419,-0.018227,-0.017647,-0.019064,-0.017256
-0.016649,-0.016406,-0.018227,-0.01762,-0.018929,-0.017269
-0.016635,-0.016379,-0.018227,-0.017674,-0.01878,-0.017229
-0.016662,-0.016379,-0.018214,-0.017728,-0.018619,-0.017188
-0.016703,-0.016379,-0.018214,-0.017701,-0.018457,-0.017175
-0.016703,-0.016379,-0.018227,-0.017661,-0.018308,-0.017202
-0.016689,-0.016379,-0.018295,-0.017647,-0.018227,-0.017242
-0.016676,-0.016379,-0.018362,-0.017661,-0.018146,-0.017242
-0.01673,-0.016379,-0.018416,-0.017742,-0.018092,-0.017229
-0.016784,-0.016379,-0.018457,-0.01785,-0.018025,-0.017202
-0.016892,-0.016379,-0.018497,-0.017917,-0.017917,-0.017202
-0.016892,-0.016379,-0.018551,-0.01789,-0.01789,-0.017215
-0.016878,-0.016406,-0.018592,-0.01785,-0.017903,-0.017256
-0.016865,-0.016446,-0.018632,-0.017796,-0.01793,-0.017296
-0.01677,-0.016487,-0.018659,-0.017836,-0.017971,-0.017323
-0.016716,-0.016514,-0.018686,-0.017917,-0.018038,-0.017337
-0.016689,-0.016527,-0.018699,-0.017984,-0.018119,-0.01735
-0.016676,-0.016527,-0.018686,-0.018025,-0.0182,-0.017391
-0.016662,-0.016541,-0.018646,-0.018052,-0.018254,-0.017458
-0.016662,-0.016554,-0.018605,-0.018038,-0.018322,-0.017539
-0.016581,-0.016541,-0.018551,-0.018065,-0.018403,-0.017593
-0.016554,-0.016527,-0.018457,-0.018133,-0.018443,-0.01762
-0.016487,-0.016487,-0.018376,-0.01816,-0.018457,-0.017593
-0.016419,-0.016419,-0.018295,-0.018187,-0.018443,-0.017566
-0.016433,-0.016365,-0.018227,-0.01816,-0.018403,-0.017539
-0.016473,-0.016338,-0.018173,-0.018106,-0.018335,-0.017539
-0.016527,-0.016325,-0.018133,-0.018052,-0.018241,-0.017539
-0.016541,-0.016325,-0.018119,-0.017998,-0.018146,-0.017539
-0.016527,-0.016325,-0.018133,-0.017957,-0.018065,-0.017512
-0.016514,-0.016365,-0.018146,-0.017944,-0.017998,-0.017472
-0.016514,-0.016419,-0.018133,-0.01793,-0.017957,-0.017418
-0.016514,-0.016473,-0.018133,-0.01793,-0.017957,-0.017404
-0.0165,-0.016514,-0.018133,-0.017863,-0.017984,-0.017458
-0.01646,-0.016554,-0.018133,-0.017809,-0.018025,-0.017499
-0.016419,-0.016595,-0.018119,-0.017823,-0.018092,-0.017539
-0.016338,-0.016622,-0.018119,-0.017782,-0.018214,-0.017539
-0.016231,-0.016622,-0.018092,-0.017809,-0.018335,-0.017539
-0.016163,-0.016595,-0.018092,-0.017796,-0.018484,-0.017553
-0.016109,-0.016568,-0.018119,-0.017742,-0.018605,-0.017593
-0.016096,-0.016514,-0.018119,-0.017715,-0.018686,-0.017634
-0.016096,-0.01646,-0.018146,-0.017688,-0.01874,-0.017647
-0.016096,-0.016406,-0.018187,-0.017688,-0.018753,-0.017634
-0.016096,-0.016365,-0.018241,-0.017782,-0.018767,-0.017539
-0.016096,-0.016325,-0.018322,-0.01785,-0.018794,-0.017458
-0.016109,-0.016298,-0.018403,-0.01785,-0.018807,-0.017364
-0.016136,-0.016284,-0.018457,-0.017876,-0.018767,-0.017283
-0.016177,-0.016311,-0.018511,-0.01785,-0.018686,-0.017215
-0.016204,-0.016352,-0.018551,-0.017863,-0.018551,-0.017161
-0.01619,-0.016365,-0.018551,-0.017971,-0.018443,-0.017121
-0.016136,-0.016365,-0.018551,-0.018052,-0.018416,-0.017067
-0.016096,-0.016365,-0.018551,-0.018106,-0.018416,-0.01708
-0.016069,-0.016352,-0.018524,-0.018133,-0.018443,-0.017067
-0.016055,-0.016338,-0.018497,-0.018119,-0.018457,-0.017094
-0.016055,-0.016352,-0.018443,-0.018079,-0.018443,-0.017121
-0.016055,-0.016379,-0.018389,-0.018092,-0.01843,-0.017148
-0.016055,-0.016433,-0.018349,-0.018106,-0.018443,-0.017161
-0.016055,-0.016514,-0.018308,-0.018079,-0.018511,-0.017161
-0.016082,-0.016635,-0.018254,-0.018092,-0.018686,-0.017148
-0.016136,-0.016784,-0.018214,-0.018052,-0.018875,-0.017107
-0.016217,-0.016946,-0.0182,-0.018038,-0.019037,-0.017094
-0.016284,-0.017053,-0.018187,-0.018052,-0.019158,-0.017027
-0.016311,-0.017148,-0.018187,-0.018052,-0.019253,-0.016986
-0.016284,-0.017256,-0.018187,-0.018038,-0.019361,-0.017
-0.016271,-0.017337,-0.018173,-0.018079,-0.019482,-0.01704
-0.016257,-0.017364,-0.018146,-0.018052,-0.019617,-0.017094
-0.016244,-0.017377,-0.018106,-0.018052,-0.019725,-0.017134
-0.016231,-0.01735,-0.018079,-0.018092,-0.019833,-0.017175
-0.016177,-0.017337,-0.018106,-0.018092,-0.019792,-0.017161
-0.016096,-0.017364,-0.01816,-0.018106,-0.019698,-0.017148
-0.015988,-0.017391,-0.018214,-0.018065,-0.019603,-0.017121
-0.015947,-0.017472,-0.018268,-0.018025,-0.019482,-0.017107
-0.015988,-0.017593,-0.018335,-0.017984,-0.019401,-0.017107
-0.016082,-0.017715,-0.018389,-0.017971,-0.019347,-0.017067
-0.016163,-0.017836,-0.01847,-0.017957,-0.019334,-0.017027
-0.01619,-0.017971,-0.018565,-0.017957,-0.019361,-0.017013
-0.01615,-0.018079,-0.018659,-0.017903,-0.019401,-0.017013
-0.016096,-0.018187,-0.018753,-0.017809,-0.019415,-0.017
-0.016055,-0.018241,-0.018753,-0.017715,-0.019455,-0.017013
-0.016028,-0.018227,-0.018726,-0.017634,-0.019495,-0.017027
-0.016042,-0.0182,-0.018686,-0.01762,-0.019482,-0.017067
-0.016055,-0.018173,-0.018686,-0.017634,-0.019509,-0.017121
-0.016015,-0.018119,-0.018699,-0.017647,-0.019522,-0.017161
-0.01592,-0.018038,-0.018686,-0.017607,-0.019509,-0.017202
-0.015799,-0.017957,-0.018672,-0.017512,-0.019455,-0.017215
-0.015731,-0.017876,-0.018646,-0.017418,-0.019334,-0.017202
-0.015731,-0.017809,-0.018619,-0.017377,-0.019185,-0.017202
-0.015758,-0.017769,-0.018605,-0.017418,-0.019023,-0.017215
-0.015785,-0.017769,-0.018646,-0.017472,-0.018902,-0.017256
-0.015812,-0.017809,-0.018686,-0.017539,-0.018875,-0.017296
-0.015799,-0.01785,-0.018726,-0.017566,-0.018956,-0.017283
-0.015731,-0.017903,-0.018713,-0.017593,-0.019091,-0.017242
-0.015677,-0.017971,-0.018672,-0.01762,-0.019266,-0.017202
-0.015677,-0.018038,-0.018686,-0.017647,-0.019469,-0.017148
-0.015718,-0.018092,-0.018672,-0.017715,-0.019671,-0.017094
-0.015772,-0.018119,-0.018672,-0.017769,-0.019792,-0.01704
-0.015826,-0.018133,-0.018686,-0.017836,-0.019846,-0.016986
-0.01588,-0.018133,-0.018686,-0.01789,-0.019927,-0.016959
-0.015961,-0.018133,-0.018699,-0.017903,-0.020022,-0.016973
-0.016042,-0.018146,-0.01874,-0.017876,-0.020062,-0.016986
-0.016123,-0.018173,-0.018794,-0.017796,-0.020022,-0.01704
-0.016163,-0.018146,-0.018861,-0.017688,-0.01986,-0.017107
-0.01619,-0.018079,-0.018915,-0.01762,-0.01963,-0.017175
-0.016204,-0.018025,-0.018942,-0.017647,-0.019374,-0.017256
-0.016217,-0.017984,-0.018996,-0.017688,-0.019118,-0.017364
-0.016231,-0.017998,-0.01905,-0.017742,-0.018942,-0.017472
-0.016271,-0.018025,-0.019104,-0.017755,-0.018848,-0.017593
-0.016433,-0.018038,-0.019131,-0.017715,-0.018726,-0.017674
-0.016568,-0.018025,-0.019131,-0.017728,-0.018619,-0.017701
-0.016703,-0.017984,-0.019091,-0.017715,-0.018511,-0.017728
-0.016784,-0.017944,-0.019037,-0.017769,-0.018403,-0.017688
-0.016851,-0.01793,-0.018996,-0.017823,-0.018389,-0.017607
-0.016946,-0.01793,-0.018983,-0.017836,-0.018416,-0.017526
-0.01708,-0.01793,-0.018996,-0.017809,-0.018443,-0.017485
-0.017215,-0.017944,-0.018983,-0.017742,-0.018457,-0.017445
-0.017377,-0.01793,-0.018942,-0.017715,-0.018457,-0.017418
-0.017512,-0.017903,-0.018861,-0.017715,-0.01843,-0.017364
-0.017485,-0.017876,-0.018807,-0.017769,-0.018416,-0.01731
-0.017364,-0.01789,-0.01874,-0.017796,-0.018376,-0.017256
-0.017202,-0.017984,-0.018672,-0.017823,-0.018349,-0.017202
-0.017094,-0.018173,-0.018619,-0.017782,-0.018362,-0.017188
-0.017027,-0.018322,-0.018551,-0.017742,-0.018403,-0.017256
-0.016932,-0.018524,-0.018511,-0.017715,-0.01843,-0.017337
-0.016811,-0.01874,-0.018443,-0.017728,-0.018403,-0.01735
-0.01673,-0.018915,-0.018416,-0.017796,-0.018376,-0.017364
-0.016608,-0.019118,-0.018389,-0.017782,-0.018376,-0.017323
-0.016527,-0.01928,-0.018389,-0.017769,-0.01843,-0.017269
-0.016473,-0.019415,-0.018389,-0.017728,-0.018551,-0.017283
-0.016487,-0.019549,-0.018416,-0.017715,-0.018672,-0.017283
-0.0165,-0.01959,-0.018484,-0.017728,-0.018753,-0.017283
-0.016514,-0.019576,-0.018538,-0.017769,-0.018794,-0.017323
-0.016527,-0.019617,-0.018592,-0.017755,-0.01878,-0.017337
-0.016568,-0.019617,-0.018565,-0.017728,-0.01878,-0.017337
-0.016622,-0.019576,-0.018538,-0.017661,-0.018834,-0.017377
-0.016649,-0.019549,-0.018484,-0.017593,-0.018929,-0.017404
-0.016689,-0.019495,-0.01847,-0.017566,-0.018942,-0.017458
-0.016689,-0.019495,-0.01847,-0.017553,-0.018929,-0.017553
-0.016662,-0.019522,-0.01847,-0.01758,-0.018902,-0.01758
-0.016622,-0.019509,-0.018497,-0.017566,-0.018834,-0.01762
-0.016608,-0.019509,-0.018524,-0.017593,-0.018794,-0.017674
-0.016595,-0.019469,-0.018565,-0.017593,-0.018713,-0.017701
-0.016622,-0.019428,-0.018605,-0.017661,-0.018592,-0.017728
-0.016662,-0.019401,-0.018632,-0.017782,-0.018457,-0.017755
-0.016689,-0.019401,-0.018646,-0.017917,-0.018349,-0.017728
-0.016662,-0.019388,-0.018632,-0.018038,-0.018295,-0.017688
-0.016581,-0.019374,-0.018632,-0.018146,-0.018349,-0.017661
-0.0165,-0.019374,-0.018632,-0.018227,-0.018403,-0.01762
-0.016433,-0.019374,-0.018632,-0.018268,-0.018403,-0.01758
-0.016406,-0.019388,-0.018605,-0.018308,-0.018403,-0.017539
-0.016433,-0.019388,-0.018551,-0.018254,-0.018349,-0.017485
-0.01646,-0.019374,-0.018497,-0.018241,-0.018322,-0.017472
-0.016446,-0.019334,-0.01843,-0.018187,-0.018335,-0.017458
-0.016338,-0.019293,-0.01843,-0.018119,-0.018403,-0.017404
-0.016204,-0.01928,-0.01843,-0.018038,-0.018457,-0.017364
-0.016109,-0.019334,-0.018443,-0.017957,-0.018484,-0.017323
-0.016055,-0.019388,-0.018443,-0.017903,-0.018551,-0.017283
-0.016015,-0.019388,-0.018403,-0.017863,-0.018605,-0.017256
-0.016001,-0.019334,-0.018362,-0.017836,-0.018713,-0.017269
-0.015988,-0.019226,-0.018322,-0.017809,-0.018794,-0.017283
-0.015988,-0.019118,-0.018268,-0.017796,-0.018915,-0.017296
-0.016015,-0.019023,-0.018241,-0.017755,-0.019091,-0.017242
-0.016042,-0.018969,-0.018241,-0.017742,-0.019212,-0.017161
-0.016123,-0.018942,-0.018268,-0.017742,-0.019334,-0.017148
-0.016204,-0.018902,-0.018308,-0.017782,-0.019455,-0.017161
-0.016271,-0.018834,-0.018349,-0.017836,-0.019522,-0.017202
-0.016338,-0.018794,-0.018376,-0.017863,-0.019522,-0.017242
-0.016365,-0.01878,-0.018443,-0.01789,-0.019536,-0.017269
-0.016379,-0.018821,-0.018524,-0.017917,-0.019522,-0.017256
-0.016379,-0.018915,-0.018605,-0.01793,-0.01959,-0.017242
-0.016325,-0.019037,-0.018699,-0.018025,-0.019644,-0.017215
-0.016257,-0.019158,-0.018767,-0.018106,-0.019657,-0.017256
-0.016204,-0.019266,-0.018821,-0.0182,-0.019725,-0.01735
-0.016163,-0.019347,-0.018834,-0.018214,-0.019765,-0.017377
-0.016136,-0.019374,-0.018848,-0.018146,-0.01986,-0.017445
-0.016096,-0.019374,-0.018861,-0.018106,-0.019968,-0.017472
-0.016015,-0.019347,-0.018861,-0.018052,-0.020076,-0.017485
-0.015947,-0.019334,-0.018875,-0.017998,-0.020143,-0.017512
-0.015893,-0.01932,-0.018875,-0.017944,-0.02013,-0.017539
-0.015853,-0.019307,-0.018875,-0.01789,-0.020076,-0.017553
-0.015839,-0.01928,-0.018875,-0.01785,-0.020008,-0.017553
-0.015826,-0.019239,-0.018875,-0.01789,-0.019887,-0.017512
-0.015812,-0.019172,-0.018875,-0.017876,-0.019765,-0.017431
-0.015799,-0.019091,-0.018875,-0.01789,-0.019603,-0.017377
-0.015839,-0.01905,-0.018861,-0.017944,-0.019374,-0.017283
-0.015934,-0.019023,-0.018848,-0.017998,-0.019131,-0.017202
-0.016069,-0.018996,-0.018848,-0.018092,-0.018888,-0.017148
-0.016217,-0.018956,-0.018861,-0.018214,-0.018686,-0.01708
-0.016338,-0.018915,-0.018875,-0.018295,-0.018538,-0.017053
-0.016446,-0.018875,-0.018861,-0.018376,-0.018443,-0.01704
-0.0165,-0.018875,-0.018834,-0.018416,-0.018416,-0.01704
-0.016541,-0.018888,-0.018807,-0.018389,-0.01847,-0.01704
-0.016595,-0.018956,-0.01878,-0.018403,-0.018538,-0.017053
-0.016662,-0.01905,-0.018726,-0.018389,-0.018619,-0.01708
-0.016703,-0.019145,-0.018686,-0.018376,-0.018699,-0.017107
-0.016703,-0.019239,-0.018632,-0.018362,-0.018753,-0.017121
-0.016662,-0.019334,-0.018605,-0.018335,-0.018807,-0.017094
-0.016635,-0.019428,-0.018578,-0.018281,-0.018902,-0.017067
-0.016608,-0.019509,-0.018578,-0.018254,-0.018996,-0.017013
-0.016608,-0.01959,-0.018619,-0.018227,-0.019077,-0.016973
-0.016635,-0.019644,-0.018659,-0.018187,-0.019158,-0.016973
-0.016649,-0.019698,-0.018699,-0.0182,-0.019185,-0.017013
-0.016635,-0.019725,-0.018713,-0.018227,-0.019199,-0.017053
-0.016581,-0.019725,-0.01874,-0.018281,-0.019226,-0.01708
-0.016541,-0.019725,-0.018753,-0.018308,-0.019199,-0.017107
-0.016514,-0.019725,-0.018794,-0.018268,-0.019199,-0.017107
-0.016541,-0.019711,-0.018807,-0.0182,-0.019253,-0.017148
-0.016581,-0.019684,-0.018821,-0.018133,-0.019239,-0.017188
-0.016608,-0.019671,-0.018821,-0.018092,-0.019239,-0.017229
-0.016662,-0.019644,-0.018807,-0.018079,-0.019226,-0.017283
-0.016662,-0.019603,-0.018794,-0.018065,-0.019172,-0.01731
-0.016595,-0.019576,-0.01878,-0.018025,-0.019158,-0.017337
-0.016595,-0.019576,-0.018794,-0.017971,-0.019145,-0.01735
-0.016608,-0.01959,-0.018821,-0.017903,-0.019118,-0.017391
-0.016676,-0.019603,-0.018848,-0.017917,-0.019145,-0.017431
-0.016784,-0.01959,-0.018861,-0.017944,-0.019145,-0.017512
-0.016905,-0.01959,-0.018848,-0.017984,-0.019158,-0.017566
-0.017053,-0.019644,-0.018794,-0.018038,-0.019131,-0.017607
-0.017283,-0.019657,-0.018713,-0.018052,-0.019077,-0.017647
-0.017472,-0.019698,-0.018632,-0.018092,-0.019104,-0.017634
-0.017715,-0.019617,-0.018578,-0.018133,-0.019145,-0.017607
-0.018065,-0.019334,-0.018524,-0.018146,-0.019266,-0.017539
-0.018322,-0.018996,-0.018484,-0.018173,-0.019388,-0.017526
-0.018565,-0.018632,-0.018443,-0.0182,-0.019549,-0.017539
-0.018767,-0.018281,-0.018416,-0.018133,-0.019725,-0.017553
-0.018915,-0.017971,-0.018389,-0.018079,-0.019873,-0.017539
-0.019064,-0.017634,-0.018362,-0.018025,-0.020008,-0.017485
-0.019158,-0.017242,-0.018349,-0.017998,-0.02017,-0.017445
-0.019199,-0.016905,-0.018349,-0.017998,-0.020372,-0.017431
-0.019239,-0.016568,-0.018362,-0.017957,-0.020534,-0.017472
-0.01928,-0.016365,-0.018389,-0.01793,-0.020696,-0.017526
-0.019293,-0.016379,-0.018416,-0.01793,-0.020791,-0.01758
-0.019334,-0.016419,-0.018443,-0.017917,-0.020926,-0.017593
-0.019401,-0.0165,-0.01847,-0.017917,-0.02102,-0.017566
-0.019428,-0.016568,-0.018511,-0.017971,-0.02098,-0.017566
-0.019455,-0.016595,-0.018538,-0.018025,-0.020939,-0.017593
-0.019442,-0.016649,-0.018592,-0.018106,-0.020845,-0.017674
-0.019428,-0.016716,-0.018646,-0.018146,-0.020818,-0.017742
-0.019428,-0.01677,-0.018686,-0.018119,-0.020777,-0.017769
-0.019428,-0.016797,-0.018726,-0.01816,-0.020656,-0.017769
-0.019428,-0.016811,-0.01874,-0.018133,-0.020534,-0.017782
-0.019401,-0.016797,-0.018753,-0.018052,-0.020426,-0.017796
-0.019347,-0.016797,-0.018767,-0.018038,-0.020332,-0.017796
-0.01928,-0.016811,-0.01878,-0.018011,-0.020238,-0.017809
-0.019253,-0.016797,-0.018767,-0.018025,-0.020238,-0.017769
-0.019293,-0.016838,-0.018767,-0.018038,-0.020197,-0.017742
-0.019347,-0.016838,-0.01874,-0.018038,-0.020103,-0.017728
-0.019374,-0.016797,-0.018713,-0.018025,-0.019981,-0.017728
-0.019347,-0.016784,-0.018713,-0.018025,-0.019887,-0.017742
-0.019293,-0.01677,-0.018699,-0.017971,-0.019833,-0.017728
-0.019239,-0.016784,-0.018713,-0.017944,-0.019765,-0.017688
-0.019199,-0.016797,-0.018726,-0.017971,-0.019603,-0.017634
-0.019185,-0.016784,-0.018713,-0.017984,-0.019388,-0.017593
-0.019185,-0.016743,-0.018699,-0.018038,-0.019145,-0.017553
-0.019158,-0.01673,-0.018672,-0.018038,-0.018956,-0.017512
-0.019104,-0.016676,-0.018646,-0.017957,-0.018902,-0.017445
-0.019064,-0.016689,-0.018659,-0.017876,-0.018902,-0.017364
-0.019064,-0.016716,-0.018699,-0.017809,-0.018915,-0.017283
-0.019118,-0.016689,-0.018726,-0.017836,-0.018915,-0.017188
-0.019199,-0.016649,-0.018767,-0.017876,-0.018929,-0.017148
-0.019293,-0.016581,-0.018807,-0.017944,-0.018956,-0.017161
-0.019415,-0.016514,-0.018861,-0.017984,-0.019037,-0.017188
-0.019536,-0.01646,-0.018929,-0.01793,-0.019104,-0.017242
-0.019603,-0.016419,-0.018969,-0.01785,-0.019185,-0.017256
-0.019617,-0.016419,-0.018996,-0.017769,-0.019226,-0.017256
-0.019603,-0.016473,-0.019023,-0.017809,-0.019199,-0.017242
-0.019563,-0.0165,-0.019037,-0.01789,-0.019172,-0.017229
-0.019522,-0.016554,-0.018983,-0.017971,-0.019131,-0.017256
-0.019482,-0.016595,-0.018956,-0.017998,-0.019077,-0.017323
-0.019469,-0.016622,-0.018915,-0.017984,-0.019023,-0.017377
-0.019455,-0.016635,-0.018861,-0.017957,-0.018969,-0.017391
-0.019428,-0.016635,-0.018821,-0.017957,-0.018915,-0.01735
-0.019415,-0.016635,-0.01878,-0.017998,-0.018861,-0.017283
-0.019442,-0.016622,-0.018726,-0.018038,-0.018794,-0.017215
-0.019522,-0.016568,-0.018713,-0.018092,-0.01874,-0.017229
-0.019617,-0.016487,-0.018699,-0.018092,-0.018713,-0.017269
-0.019711,-0.016419,-0.018713,-0.018038,-0.018672,-0.01731
-0.019819,-0.016352,-0.018767,-0.017984,-0.018646,-0.017337
-0.019914,-0.016325,-0.01878,-0.01793,-0.018646,-0.017337
-0.019954,-0.016325,-0.018794,-0.017903,-0.018632,-0.017296
-0.020008,-0.016352,-0.018821,-0.017944,-0.018632,-0.017229
-0.020062,-0.016406,-0.018861,-0.017984,-0.018632,-0.017188
-0.020116,-0.01646,-0.018902,-0.017971,-0.018646,-0.017161
-0.02017,-0.016514,-0.018969,-0.017984,-0.018672,-0.017175
-0.02017,-0.016568,-0.019037,-0.01793,-0.018699,-0.017134
-0.020116,-0.016595,-0.019104,-0.017917,-0.018726,-0.017107
-0.020076,-0.016608,-0.019158,-0.017971,-0.018794,-0.01708
-0.019995,-0.016608,-0.019212,-0.017998,-0.018848,-0.017027
-0.019941,-0.016608,-0.01928,-0.018052,-0.018902,-0.016973
-0.019941,-0.016595,-0.019347,-0.018119,-0.018969,-0.016932
-0.019887,-0.016554,-0.019374,-0.018133,-0.018983,-0.016919
-0.01986,-0.016514,-0.019347,-0.018146,-0.018996,-0.016946
-0.019806,-0.016473,-0.01932,-0.018214,-0.01901,-0.016986
-0.019711,-0.016446,-0.019307,-0.018214,-0.018969,-0.017027
-0.019657,-0.016433,-0.019293,-0.018214,-0.018956,-0.01708
-0.019603,-0.016433,-0.019293,-0.018227,-0.018969,-0.017148
-0.019536,-0.016433,-0.019293,-0.018173,-0.018929,-0.017215
-0.019482,-0.016473,-0.019266,-0.018187,-0.018915,-0.017283
-0.019415,-0.016514,-0.019266,-0.0182,-0.018875,-0.01735
-0.01932,-0.016568,-0.019239,-0.018187,-0.018821,-0.017404
-0.019266,-0.016635,-0.019212,-0.0182,-0.018834,-0.017431
-0.019172,-0.016689,-0.019212,-0.0182,-0.018848,-0.017445
-0.019091,-0.016743,-0.019212,-0.018187,-0.018821,-0.017458
-0.01905,-0.016797,-0.019212,-0.018214,-0.018821,-0.017445
-0.019023,-0.016838,-0.019212,-0.018241,-0.018767,-0.017431
-0.019091,-0.016865,-0.019185,-0.018227,-0.018686,-0.017364
-0.019104,-0.016892,-0.019131,-0.018187,-0.018619,-0.017296
-0.018956,-0.016892,-0.019104,-0.018119,-0.018524,-0.017215
-0.018565,-0.016878,-0.019037,-0.018052,-0.018443,-0.017148
-0.018133,-0.016878,-0.018983,-0.017998,-0.018376,-0.017121
-0.017674,-0.016878,-0.018942,-0.017917,-0.018322,-0.017121
-0.017229,-0.016878,-0.018888,-0.01789,-0.018308,-0.017134
-0.016784,-0.016878,-0.018821,-0.017836,-0.018349,-0.017121
-0.016338,-0.016851,-0.018753,-0.017769,-0.018416,-0.017121
-0.01588,-0.016824,-0.018686,-0.017809,-0.01847,-0.017107
-0.015354,-0.016811,-0.018632,-0.01785,-0.018511,-0.017094
-0.014881,-0.016811,-0.018605,-0.017944,-0.018551,-0.01708
-0.014585,-0.016811,-0.018578,-0.018025,-0.018619,-0.017094
-0.014558,-0.016811,-0.018565,-0.018079,-0.018672,-0.017121
-0.014598,-0.016797,-0.018565,-0.018133,-0.018713,-0.017161
-0.014652,-0.01677,-0.018551,-0.018173,-0.018713,-0.017202
-0.014719,-0.016784,-0.018524,-0.018187,-0.018646,-0.017215
-0.01476,-0.016797,-0.018511,-0.018241,-0.018605,-0.017229
-0.014746,-0.016784,-0.018497,-0.018322,-0.018578,-0.017229
-0.014719,-0.016784,-0.018484,-0.018349,-0.018565,-0.017256
-0.014706,-0.016784,-0.018457,-0.018362,-0.018578,-0.017283
-0.014692,-0.01677,-0.018443,-0.018335,-0.018592,-0.017296
-0.014652,-0.016757,-0.018416,-0.018281,-0.018578,-0.017323
-0.014558,-0.016716,-0.018376,-0.018227,-0.018551,-0.017323
-0.014423,-0.016662,-0.018349,-0.0182,-0.018524,-0.017323
-0.014288,-0.016622,-0.018335,-0.018187,-0.018524,-0.017323
-0.014193,-0.016541,-0.018349,-0.01816,-0.018565,-0.017323
-0.01418,-0.016473,-0.018376,-0.018146,-0.018565,-0.01731
-0.014234,-0.016473,-0.018403,-0.018133,-0.018565,-0.01731
-0.014301,-0.01646,-0.01843,-0.018106,-0.018551,-0.017323
-0.014355,-0.016487,-0.01843,-0.018092,-0.01847,-0.017391
-0.014369,-0.016527,-0.018403,-0.018079,-0.018403,-0.017472
-0.014396,-0.016595,-0.018349,-0.018092,-0.018403,-0.017512
-0.014436,-0.016703,-0.018362,-0.018106,-0.01843,-0.017512
-0.014517,-0.016757,-0.018376,-0.018052,-0.018484,-0.017485
-0.014611,-0.016757,-0.018335,-0.017957,-0.018457,-0.017458
-0.014638,-0.016757,-0.018281,-0.017863,-0.018416,-0.017472
-0.014611,-0.016743,-0.018187,-0.017755,-0.018376,-0.017499
-0.014558,-0.016716,-0.018079,-0.017661,-0.018308,-0.017539
-0.014504,-0.016716,-0.017971,-0.01762,-0.018281,-0.017539
-0.01449,-0.016676,-0.017957,-0.017566,-0.018308,-0.017526
-0.014558,-0.016622,-0.017971,-0.017526,-0.018403,-0.017512
-0.014625,-0.016514,-0.018052,-0.017445,-0.01843,-0.017512
-0.014679,-0.016392,-0.018079,-0.017364,-0.018484,-0.017566
-0.014665,-0.016338,-0.018065,-0.017337,-0.01847,-0.017607
-0.014625,-0.016392,-0.018133,-0.017404,-0.018497,-0.017634
-0.014571,-0.0165,-0.0182,-0.017472,-0.018538,-0.017607
-0.014504,-0.016608,-0.018281,-0.017553,-0.018551,-0.01758
-0.01445,-0.016703,-0.018376,-0.017553,-0.018605,-0.017553
-0.014436,-0.016757,-0.018457,-0.017512,-0.018659,-0.017539
-0.014463,-0.016811,-0.018484,-0.017499,-0.01874,-0.017539
-0.014504,-0.016892,-0.018484,-0.017526,-0.018794,-0.017539
-0.014504,-0.017013,-0.018443,-0.017593,-0.018848,-0.017539
-0.014504,-0.017188,-0.018416,-0.017701,-0.018834,-0.017526
-0.01449,-0.017364,-0.018403,-0.017823,-0.018848,-0.017512
-0.014477,-0.017485,-0.018362,-0.017836,-0.018875,-0.017485
-0.014463,-0.017553,-0.018335,-0.01785,-0.018888,-0.017485
-0.014463,-0.01762,-0.018308,-0.017809,-0.018942,-0.017499
